"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","symbol","entrez","name"
"ENSG00000180185",550.654195374927,0.0428874357253049,0.085242688605253,0.503121574730129,0.614878798973147,0.71490089454609,"Not significant","FAHD1","81889","fumarylacetoacetate hydrolase domain containing 1"
"ENSG00000198848",2.49967359089658,-0.605828630729215,1.2051507959875,-0.502699440390609,0.615175603200997,0.715189559042068,"Not significant","CES1","1066","carboxylesterase 1"
"ENSG00000007372",4.35917449523658,-0.435171885713679,0.865913737358631,-0.502558011195342,0.615275056684641,0.715248760484165,"Not significant","PAX6","5080","paired box 6"
"ENSG00000117010",30.1041296206927,-0.160880384902424,0.320366063563906,-0.502176738424518,0.615543204185669,0.715448003055297,"Not significant","ZNF684","127396","zinc finger protein 684"
"ENSG00000184154",47.2489633624243,-0.131892858762185,0.262642559317198,-0.502176262312826,0.615543539065081,0.715448003055297,"Not significant","LRRC51","120356739","leucine rich repeat containing 51"
"ENSG00000146842",222.007987188166,0.0625597029859003,0.124715330068173,0.501619992920706,0.615934853128011,0.715794928592242,"Not significant","TMEM209","84928","transmembrane protein 209"
"ENSG00000178297",9.69683254056394,-0.282077730185114,0.562340364286634,-0.501613876754069,0.615939156222473,0.715794928592242,"Not significant","TMPRSS9","360200","transmembrane serine protease 9"
"ENSG00000104915",513.945118412436,0.043630695084146,0.0869947578358976,0.501532462064538,0.615996437655646,0.715805053864931,"Not significant","STX10","8677","syntaxin 10"
"ENSG00000162714",574.710186877592,0.0399539983241589,0.0797710482032384,0.500858384389851,0.616470792451265,0.716299790219705,"Not significant","ZNF496","84838","zinc finger protein 496"
"ENSG00000131652",109.897117031923,0.0859899567017703,0.171786301535379,0.500563525340586,0.616678337902449,0.716484457548781,"Not significant","THOC6","79228","THO complex subunit 6"
"ENSG00000165923",3.27265855503425,0.499543524903166,0.998185195738533,0.500451746866037,0.616757024567981,0.71651939366884,"Not significant","AGBL2","79841","AGBL carboxypeptidase 2"
"ENSG00000091972",6.81235700158874,-0.356447912484061,0.712963476003319,-0.499952556451015,0.617108484305347,0.716871194269111,"Not significant","CD200","4345","CD200 molecule"
"ENSG00000243667",15.8446985275007,0.222853604518369,0.445818947276288,0.499874682042752,0.617163320431457,0.716878390330928,"Not significant","DNAAF10","116143","dynein axonemal assembly factor 10"
"ENSG00000111670",1371.51775445814,0.0298778520732599,0.0598429076803371,0.499271396250637,0.617588203101423,0.717315386343193,"Not significant","GNPTAB","79158","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta"
"ENSG00000173465",288.709280794717,-0.053726156857076,0.107675657332361,-0.498962887138362,0.617805529652067,0.717454723505805,"Not significant","ZNRD2","10534","zinc ribbon domain containing 2"
"ENSG00000173120",1748.01081013834,-0.0303288511261242,0.0607807440416809,-0.498987822612471,0.617787962832031,0.717454723505805,"Not significant","KDM2A","22992","lysine demethylase 2A"
"ENSG00000168765",193.28379620963,0.0654108618390415,0.13118622529135,0.498610747384273,0.618053632315114,0.717686293181543,"Not significant","GSTM4","2948","glutathione S-transferase mu 4"
"ENSG00000112110",547.342447549028,-0.0416080790657024,0.0835134896870395,-0.498219859110492,0.618329086553149,0.717949584623045,"Not significant","MRPL18","29074","mitochondrial ribosomal protein L18"
"ENSG00000204740",4.00963829613186,-0.446340438132188,0.896126659271638,-0.498077401798278,0.618429487838465,0.718009594435426,"Not significant","MALRD1","340895","MAM and LDL receptor class A domain containing 1"
"ENSG00000232859",15.2282193756626,-0.223986497920729,0.450489999526867,-0.497206371186872,0.619043529035066,0.718665894519008,"Not significant","LYRM9","201229","LYR motif containing 9"
"ENSG00000173088",1.83784959981383,0.644632702250482,1.29828179148262,0.496527569345573,0.619522241189109,0.719164996112562,"Not significant",NA,NA,NA
"ENSG00000116771",13.092042699071,0.242270424000475,0.488257567011201,0.496193895126908,0.619757617787871,0.719325009277258,"Not significant","AGMAT","79814","agmatinase (putative)"
"ENSG00000162961",346.271814080302,0.0490595480482754,0.0988717513687047,0.496193780014339,0.619757698995971,0.719325009277258,"Not significant","DPY30","84661","dpy-30 histone methyltransferase complex regulatory subunit"
"ENSG00000176971",388.274159524776,-0.0506239170125363,0.102062286021907,-0.496010024718338,0.619887338176481,0.719418819595635,"Not significant","FIBIN","387758","fin bud initiation factor homolog"
"ENSG00000135540",187.564222881474,-0.0663551716463734,0.133827690444262,-0.495825426158795,0.620017584176482,0.719456669206597,"Not significant","NHSL1","57224","NHS like 1"
"ENSG00000110025",3.75446010676614,0.455901550056913,0.919390563329151,0.495873645261351,0.619983561388755,0.719456669206597,"Not significant","SNX15","29907","sorting nexin 15"
"ENSG00000253251",20.7606525753087,0.190386818739536,0.384431359130543,0.495242685638675,0.620428822803363,0.719820514089267,"Not significant","SHLD3","112441434","shieldin complex subunit 3"
"ENSG00000073598",1.97750662982864,-0.620322963660799,1.25255797837851,-0.495244910310525,0.620427252631846,0.719820514089267,"Not significant","FNDC8","54752","fibronectin type III domain containing 8"
"ENSG00000280316",0.593386371671213,-1.22872947401318,2.48306248454739,-0.494844363224772,0.620709986305806,0.719920026613282,"Not significant",NA,NA,NA
"ENSG00000163751",0.593386371671213,-1.22872947401318,2.48306248454739,-0.494844363224772,0.620709986305806,0.719920026613282,"Not significant","CPA3","1359","carboxypeptidase A3"
"ENSG00000180113",0.593386371671213,-1.22872947401318,2.48306248454739,-0.494844363224772,0.620709986305806,0.719920026613282,"Not significant","TDRD6","221400","tudor domain containing 6"
"ENSG00000221946",0.593386371671213,-1.22872947401318,2.48306248454739,-0.494844363224772,0.620709986305806,0.719920026613282,"Not significant","FXYD7","53822","FXYD domain containing ion transport regulator 7"
"ENSG00000090554",1.47387168783672,0.735635810136974,1.48715367911131,0.494660249623009,0.620839965148918,0.720014117592442,"Not significant","FLT3LG","2323","fms related receptor tyrosine kinase 3 ligand"
"ENSG00000116874",143.623499032903,-0.0770217676367553,0.155748844023858,-0.494525452946264,0.620935135185213,0.720067827709471,"Not significant","WARS2","10352","tryptophanyl tRNA synthetase 2, mitochondrial"
"ENSG00000123095",74.3587318930581,0.102822500852246,0.207960405991091,0.494433064612553,0.621000367468612,0.720086814772022,"Not significant","BHLHE41","79365","basic helix-loop-helix family member e41"
"ENSG00000274641",1.52191052391454,0.729954265535425,1.47663210205283,0.494337258766508,0.621068015889338,0.720108600281415,"Not significant","H2BC17","8348","H2B clustered histone 17"
"ENSG00000159208",62.2990476767681,0.111011446416072,0.224732150434193,0.493972251863351,0.6213257762834,0.720304866807166,"Not significant","CIART","148523","circadian associated repressor of transcription"
"ENSG00000101888",72.8143778234616,0.10636759364294,0.215336826701991,0.493959139604783,0.62133503675665,0.720304866807166,"Not significant","NXT2","55916","nuclear transport factor 2 like export factor 2"
"ENSG00000078579",2.32882319718899,-0.56641846510372,1.1477847350667,-0.493488411022304,0.621667526405099,0.720633632543523,"Not significant","FGF20","26281","fibroblast growth factor 20"
"ENSG00000167617",268.555066708445,0.0576009807144195,0.116796083169825,0.493175619859323,0.621888502861225,0.7208330912441,"Not significant","CDC42EP5","148170","CDC42 effector protein 5"
"ENSG00000124593",21.6106820903044,0.187020201713391,0.379295447966065,0.493072623771966,0.621961273600978,0.720860746329916,"Not significant",NA,NA,NA
"ENSG00000100625",561.473347123063,-0.0408528400770948,0.0828820524112424,-0.492903335385472,0.62208089045626,0.720942688019529,"Not significant","SIX4","51804","SIX homeobox 4"
"ENSG00000163815",14.713815503862,-0.226195141206859,0.459230436517772,-0.492552590638459,0.622328753651815,0.721173232530307,"Not significant","CLEC3B","7123","C-type lectin domain family 3 member B"
"ENSG00000196247",91.5872419202489,0.0915814684847788,0.18626502928184,0.491672907350772,0.622950593814409,0.721837082446479,"Not significant","ZNF107","51427","zinc finger protein 107"
"ENSG00000163884",5.37887946640613,0.400313191014027,0.81446512761887,0.49150439649192,0.623069743329888,0.721861636443353,"Not significant","KLF15","28999","KLF transcription factor 15"
"ENSG00000108984",10.7141406567844,-0.266240763649527,0.541664890475942,-0.49152302157814,0.623056573545057,0.721861636443353,"Not significant","MAP2K6","5608","mitogen-activated protein kinase kinase 6"
"ENSG00000150991",14029.0875319825,-0.0171308877693239,0.0348674652825051,-0.491314399556294,0.623204096911258,0.721960539245254,"Not significant","UBC","7316","ubiquitin C"
"ENSG00000173261",2.58961210685706,0.551765360941459,1.12441097082002,0.490715027921742,0.623628016056616,0.72239485189361,"Not significant","PLAC8L1","153770","PLAC8 like 1"
"ENSG00000166348",123.124216872524,0.0793048944579542,0.16164249798998,0.490619084981416,0.623695885452532,0.722416689704449,"Not significant","USP54","159195","ubiquitin specific peptidase 54"
"ENSG00000184343",2.04166024071955,-0.604158224922354,1.23346335786847,-0.489806382223135,0.624270914062532,0.723025912098514,"Not significant","SRPK3","26576","SRSF protein kinase 3"
"ENSG00000205629",414.861264595012,-0.045053684022554,0.0920762021578561,-0.489308670065623,0.624623183829941,0.723377061392871,"Not significant","LCMT1","51451","leucine carboxyl methyltransferase 1"
"ENSG00000231274",0.897113054935038,0.93251317275455,1.90676208179513,0.489055861587425,0.624802148998816,0.72352746695565,"Not significant","SBK3","100130827","SH3 domain binding kinase family member 3"
"ENSG00000118007",1076.32143663141,0.0318602808875674,0.0651697840910886,0.488881179091155,0.624925821080291,0.72361382393788,"Not significant","STAG1","10274","STAG1 cohesin complex component"
"ENSG00000103056",5.1877301663537,-0.382906428881411,0.783766171745022,-0.488546766478689,0.625162608687547,0.723831135740204,"Not significant","SMPD3","55512","sphingomyelin phosphodiesterase 3"
"ENSG00000114473",67.5209638232948,0.108337176133865,0.22212115186729,0.487739124451296,0.625734635453549,0.724436532389192,"Not significant","IQCG","84223","IQ motif containing G"
"ENSG00000174276",92.6810165093793,0.0915690959676927,0.187803084554264,0.487580362085239,0.625847108225485,0.724509832772539,"Not significant","ZNHIT2","741","zinc finger HIT-type containing 2"
"ENSG00000196189",3.09525260826424,-0.497075289817484,1.02178561821577,-0.486477085756472,0.626628947847288,0.725212190954434,"Not significant","SEMA4A","64218","semaphorin 4A"
"ENSG00000163395",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","IGFN1","91156","immunoglobulin like and fibronectin type III domain containing 1"
"ENSG00000009790",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","TRAF3IP3","80342","TRAF3 interacting protein 3"
"ENSG00000174808",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","BTC","685","betacellulin"
"ENSG00000145700",0.551768441142713,-1.23254977223108,2.53697843546728,-0.485833759956283,0.627085036119509,0.725212190954434,"Not significant","ANKRD31","256006","ankyrin repeat domain 31"
"ENSG00000255587",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","RAB44","401258","RAB44, member RAS oncogene family"
"ENSG00000046889",0.551768441142713,-1.23254977223108,2.53697843546728,-0.485833759956283,0.627085036119509,0.725212190954434,"Not significant","PREX2","80243","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"ENSG00000179774",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","ATOH7","220202","atonal bHLH transcription factor 7"
"ENSG00000108018",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","SORCS1","114815","sortilin related VPS10 domain containing receptor 1"
"ENSG00000203546",2.09389728190908,-0.634218888362341,1.30336242479102,-0.486602096469084,0.626540337583543,0.725212190954434,"Not significant",NA,NA,NA
"ENSG00000175318",0.551768441142713,-1.23254977223108,2.53697843546728,-0.485833759956283,0.627085036119509,0.725212190954434,"Not significant","GRAMD2A","196996","GRAM domain containing 2A"
"ENSG00000006047",0.551768441142713,-1.23254977223108,2.53697843546728,-0.485833759956283,0.627085036119509,0.725212190954434,"Not significant","YBX2","51087","Y-box binding protein 2"
"ENSG00000109066",967.678858457162,-0.0344497513611703,0.070852679981982,-0.48621663104248,0.62681358102164,0.725212190954434,"Not significant","TMEM104","54868","transmembrane protein 104"
"ENSG00000104953",0.551768441142713,-1.23254977223108,2.53697843546728,-0.485833759956283,0.627085036119509,0.725212190954434,"Not significant","TLE6","79816","TLE family member 6, subcortical maternal complex member"
"ENSG00000154645",0.567721231008027,-1.16183086201963,2.39215870246716,-0.485683019617961,0.627191924678058,0.725212190954434,"Not significant","CHODL","140578","chondrolectin"
"ENSG00000117407",1.72682327427201,-0.703100955299284,1.44843124233942,-0.485422389925583,0.627376753207494,0.725368995745826,"Not significant","ARTN","9048","artemin"
"ENSG00000136631",526.924311671033,0.0414751457206839,0.0854869652880792,0.48516338813664,0.627560450457106,0.725467559717376,"Not significant","VPS45","11311","vacuolar protein sorting 45 homolog"
"ENSG00000205853",1.00178248690269,0.866861997639512,1.78655131487006,0.485215280649558,0.627523643796551,0.725467559717376,"Not significant","RFPL3S","10737","RFPL3 antisense"
"ENSG00000046651",199.76771979897,0.0644010278001177,0.132793529261607,0.484971128926365,0.627696825401795,0.725557955312033,"Not significant","OFD1","8481","OFD1 centriole and centriolar satellite protein"
"ENSG00000100578",369.673696118936,-0.0481966843760392,0.0994185850578236,-0.484785458855678,0.627828538551734,0.725557955312033,"Not significant","KIAA0586","9786","KIAA0586"
"ENSG00000013523",227.864322729557,0.0599490915248758,0.123663603766392,0.484775549951814,0.627835568197473,0.725557955312033,"Not significant","ANGEL1","23357","angel homolog 1"
"ENSG00000130201",1.65937821813256,-0.680343817834504,1.4030551620737,-0.484901688989165,0.627746084257012,0.725557955312033,"Not significant",NA,NA,NA
